Postcode,PriceAddress,EpcAddress,JaroDistance,Price,PropertyType,New,Duration,CurrentEnergyRating,PotentialEnergyRating,CurrentEnergyEfficiency,PotentialEnergyEfficiency,GlazedArea,HabitableRooms,HeatedRooms,FlatStoreyCount,TotalFloorArea,FloorLevel,PurchaseDate_year,PurchaseDate_month,PurchaseDate_day_of_week,PurchaseDate_hour,EpcInspectionDate_year,EpcInspectionDate_month,EpcInspectionDate_day_of_week,EpcInspectionDate_hour
WV106QE,"545, STAFFORD ROAD, ","545, Stafford Road, ",1.0,131000,S,N,F,D,B,59,85,Normal,5.0,5.0,,78.0,NODATA!,2020,March,Friday,0,2019,October,Wednesday,0
WV111EJ,"47, BEALEYS AVENUE, ","47, Bealeys Avenue, ",1.0,145000,T,N,F,D,C,58,70,Normal,4.0,4.0,,96.72,NO DATA!,2020,February,Monday,0,2010,September,Wednesday,0
WV45HZ,"4, WHEATHILL CLOSE, ","4, Wheathill Close, ",1.0,217500,S,N,F,D,B,63,81,Normal,4.0,4.0,,95.0,NODATA!,2020,February,Friday,0,2020,February,Wednesday,0
WV106DX,"14, BURNHAM AVENUE, ","14, Burnham Avenue, ",1.0,190000,S,N,F,D,B,61,82,Normal,6.0,6.0,,104.0,NODATA!,2020,May,Thursday,0,2020,February,Tuesday,0
WV23DL,"73, CURZON STREET, ","73, Curzon Street, ",1.0,85000,T,N,F,G,C,1,79,Normal,5.0,0.0,,81.0,NODATA!,2020,May,Tuesday,0,2020,February,Wednesday,0
WV106AA,"31, LYMER ROAD, ","31, Lymer Road, ",1.0,117000,S,N,F,D,B,61,86,Normal,5.0,5.0,,85.0,NODATA!,2020,January,Thursday,0,2017,March,Thursday,0
WV108EU,"13, NORTHWOOD PARK ROAD, ","13, Northwood Park Road, ",1.0,75000,F,N,L,D,C,59,78,Normal,2.0,2.0,2.0,44.37,Ground,2020,January,Friday,0,2009,October,Thursday,0
WV39AQ,"53, WHITE OAK DRIVE, ","53, White Oak Drive, ",1.0,192500,S,N,F,D,C,62,71,Normal,7.0,7.0,,121.0,NODATA!,2020,January,Friday,0,2012,April,Monday,0
WV68PZ,"10, THE OLD MANOR, ","10, The Old Manor, Woodfield Heights, ",0.9,136000,F,N,L,C,C,77,77,Normal,3.0,3.0,,65.0,1st,2020,July,Friday,0,2019,November,Tuesday,0
WV46SQ,"121, KENILWORTH CRESCENT, ","110 Kenilworth Crescent, ",0.96,110000,S,N,F,C,C,75,77,Normal,3.0,3.0,,64.0,1st,2020,February,Monday,0,2019,April,Monday,0
WV14SQ,"WEST PARK COURT, FLAT 17, CONNAUGHT ROAD, ","Flat 17 West Park Court, Connaught Road, ",0.85,72000,F,N,L,D,C,58,77,Normal,3.0,3.0,,58.0,2nd,2020,March,Friday,0,2014,February,Monday,0
WV44YH,"39, SUNDRIDGE WALK, ","39, Sundridge Walk, ",1.0,65500,F,N,L,C,C,72,77,Normal,2.0,1.0,,50.0,Ground,2020,February,Friday,0,2019,April,Saturday,0
WV22LN,"3, GEORGE STREET, ","3, George Street, Ettingshall, ",0.92,115000,T,N,F,D,C,64,78,Normal,4.0,4.0,,69.0,NODATA!,2020,January,Thursday,0,2019,September,Wednesday,0
WV60UX,"5, VIADUCT DRIVE, ","5, Viaduct Drive, ",1.0,125000,S,N,F,C,B,70,88,Normal,4.0,4.0,,55.0,NODATA!,2020,January,Friday,0,2019,October,Wednesday,0
WV60UX,"18, VIADUCT DRIVE, ","18, Viaduct Drive, ",1.0,178000,S,N,F,C,B,69,83,Normal,6.0,6.0,,90.0,NODATA!,2020,July,Wednesday,0,2019,January,Tuesday,0
WV22AN,"28, TURNHOUSE CRESCENT, ","28 Turnhouse Crescent, ",0.99,163000,S,N,F,B,A,81,93,NO DATA!,,,,85.0,NO DATA!,2020,February,Friday,0,2016,August,Thursday,0
WV100LJ,"66, SPRINGFIELD ROAD, ","66, Springfield Road, ",1.0,125000,S,N,F,D,B,62,86,Normal,5.0,5.0,,99.0,NODATA!,2020,April,Thursday,0,2016,March,Thursday,0
WV68NA,"17, DOVECOTE CLOSE, ","17, Dovecote Close, ",1.0,225000,D,N,F,E,C,52,80,Normal,5.0,5.0,,86.0,NODATA!,2020,January,Thursday,0,2019,October,Monday,0
WV46HH,"12, MARTIN STREET, ","12 Martin Street, ",0.99,80000,T,N,F,C,B,71,85,Normal,5.0,5.0,,88.0,NODATA!,2020,July,Monday,0,2020,March,Thursday,0
WV46HH,"21E, MARTIN STREET, ","21e, Martin Street, ",1.0,87000,S,N,F,E,B,50,86,Normal,5.0,5.0,,80.0,NODATA!,2020,July,Monday,0,2014,July,Monday,0
WV44YX,"69, LANGLEY ROAD, ","69, Langley Road, ",1.0,153500,T,N,F,C,B,70,88,Normal,4.0,4.0,,86.0,NODATA!,2020,February,Friday,0,2014,November,Thursday,0
WV14RH,"244, STAVELEY ROAD, ","244, Staveley Road, ",1.0,117500,S,N,F,E,D,50,59,Normal,5.0,5.0,,104.5,NO DATA!,2020,February,Friday,0,2011,March,Thursday,0
WV37AJ,"55, SKIDMORE AVENUE, ","55, Skidmore Avenue, ",1.0,132000,T,N,F,D,B,68,88,More Than Typical,5.0,5.0,,86.0,NODATA!,2020,March,Friday,0,2020,January,Tuesday,0
WV46AP,"478, WOLVERHAMPTON ROAD EAST, ","478, Wolverhampton Road East, ",1.0,85000,S,N,L,D,C,57,75,Normal,3.0,3.0,,65.0,Ground,2020,March,Friday,0,2019,September,Wednesday,0
WV46AP,"530, WOLVERHAMPTON ROAD EAST, ","530, Wolverhampton Road East, ",1.0,167250,S,N,F,D,C,60,78,Normal,6.0,6.0,,92.0,NODATA!,2020,February,Tuesday,0,2013,October,Thursday,0
WV60EQ,"77, NEWBRIDGE STREET, ","77, Newbridge Street, ",1.0,132000,T,N,F,D,C,68,69,Normal,5.0,5.0,,108.3,NO DATA!,2020,March,Monday,0,2011,March,Wednesday,0
WV60EQ,"46, NEWBRIDGE STREET, ","46, Newbridge Street, ",1.0,149000,T,N,F,D,B,62,84,Normal,4.0,4.0,,87.0,NODATA!,2020,March,Thursday,0,2019,February,Monday,0
WV113AZ,"49C, SHARDLOW ROAD, ","49c, Shardlow Road, ",1.0,190000,S,N,F,B,A,81,92,NO DATA!,,,,91.0,NO DATA!,2020,June,Friday,0,2013,April,Friday,0
WV113AZ,"45, SHARDLOW ROAD, ","45, Shardlow Road, ",1.0,230000,S,N,F,D,B,57,84,Normal,5.0,5.0,,108.0,NODATA!,2020,February,Friday,0,2019,September,Friday,0
WV60NQ,"1, APPLETREE GROVE, ","1, Appletree Grove, ",1.0,145000,S,N,F,D,B,68,81,Normal,6.0,6.0,,111.0,NODATA!,2020,July,Thursday,0,2019,January,Monday,0
WV81XZ,"3, COLDRIDGE CLOSE, ","3, Coldridge Close, Pendeford, ",0.93,140000,T,N,F,C,B,73,86,Normal,5.0,5.0,,106.0,NODATA!,2020,February,Friday,0,2019,August,Tuesday,0
WV108JY,"407, BUSHBURY LANE, ","407, Bushbury Lane, ",1.0,137500,T,N,F,D,B,60,85,Normal,4.0,4.0,,92.0,NODATA!,2020,February,Friday,0,2019,August,Friday,0
WV133TR,"32, HILL ROAD, ","32, Hill Road, ",1.0,144000,T,N,F,E,B,54,81,Normal,5.0,5.0,,84.0,NODATA!,2020,June,Friday,0,2019,November,Thursday,0
WV111ED,"15, BLACKWOOD AVENUE, ","15, Blackwood Avenue, ",1.0,129950,S,N,F,G,C,3,78,Normal,3.0,0.0,,89.0,NODATA!,2020,June,Friday,0,2015,April,Wednesday,0
WV111ED,"16, BLACKWOOD AVENUE, ","16, Blackwood Avenue, ",1.0,140000,S,N,F,C,C,71,71,Normal,3.0,3.0,,64.66,NO DATA!,2020,March,Friday,0,2010,September,Monday,0
WV60EG,"32, NEWBRIDGE STREET, ","32, Newbridge Street, ",1.0,150000,S,N,F,C,B,73,83,Normal,7.0,7.0,,117.0,NODATA!,2020,March,Tuesday,0,2019,December,Monday,0
WV140LA,"110, DUDLEY STREET, ","110, Dudley Street, ",1.0,135000,S,N,F,D,B,63,86,Normal,5.0,3.0,,82.0,NODATA!,2020,February,Thursday,0,2019,May,Wednesday,0
WV21EJ,"67, ALL SAINTS ROAD, ","67, All Saints Road, ",1.0,62000,T,N,F,G,C,15,71,Normal,4.0,0.0,,92.0,NODATA!,2020,January,Friday,0,2019,December,Wednesday,0
WV68SF,"30, WROTTESLEY ROAD, ","30, Wrottesley Road, ",1.0,277500,D,N,F,E,B,48,81,Normal,7.0,7.0,,197.0,NODATA!,2020,June,Monday,0,2019,April,Friday,0
WV14SP,"19, LOWER VAUXHALL, ","19, Lower Vauxhall, ",1.0,102000,T,N,F,E,C,43,74,Normal,5.0,4.0,,89.0,NODATA!,2020,June,Friday,0,2016,June,Wednesday,0
WV113DA,"34, WRIGHT AVENUE, ","34, Wright Avenue, ",1.0,126500,T,N,F,E,B,46,81,Normal,5.0,5.0,,86.0,NODATA!,2020,February,Friday,0,2016,December,Friday,0
WV106EJ,"46, WINCHESTER ROAD, ","46, Winchester Road, ",1.0,180000,S,N,F,E,B,41,87,Normal,5.0,5.0,,82.0,NODATA!,2020,May,Thursday,0,2019,June,Wednesday,0
WV46QJ,"11, FARRINGTON ROAD, ","11, Farrington Road, ",1.0,230000,S,N,F,C,B,71,86,Normal,4.0,4.0,,73.0,NODATA!,2020,April,Friday,0,2019,December,Monday,0
WV108UQ,"24, WISTWOOD HAYES, ","24, Wistwood Hayes, ",1.0,205000,D,N,F,D,B,63,86,Normal,5.0,5.0,,64.0,NODATA!,2020,August,Tuesday,0,2013,June,Wednesday,0
WV12TG,"16, GIFFARD ROAD, ","16, Giffard Road, Stow Heath, ",0.92,115000,S,N,F,C,B,74,88,Normal,4.0,4.0,,80.0,NODATA!,2020,May,Friday,0,2020,March,Monday,0
WV38EF,"24, FINCHFIELD LANE, ","24, Finchfield Lane, ",1.0,180000,D,N,F,D,C,63,75,Normal,10.0,10.0,,298.0,NODATA!,2020,March,Monday,0,2020,March,Saturday,0
WV133HA,"2, WAITE ROAD, ","2, Waite Road, ",1.0,130000,S,N,F,D,B,61,87,Normal,5.0,5.0,,80.0,NODATA!,2020,March,Friday,0,2016,August,Tuesday,0
WV106DW,"56, GREEN DRIVE, ","56, Green Drive, ",1.0,140000,S,N,F,D,B,58,85,Normal,5.0,4.0,,77.0,NODATA!,2020,February,Monday,0,2019,October,Wednesday,0
WV106DW,"54, GREEN DRIVE, ","54, Green Drive, ",1.0,169995,S,N,F,F,F,24,24,Normal,5.0,1.0,,68.79,NO DATA!,2020,March,Thursday,0,2010,June,Wednesday,0
WV46BY,"136, HILTON ROAD, ","136, Hilton Road, Lanesfield, ",0.92,110000,S,N,F,D,B,60,87,Normal,5.0,5.0,,74.0,NODATA!,2020,March,Thursday,0,2012,December,Friday,0
WV46BY,"176, HILTON ROAD, ","176, Hilton Road, Lanesfield, ",0.92,140500,S,N,F,D,B,63,81,Normal,4.0,4.0,,93.0,NODATA!,2020,May,Thursday,0,2015,February,Monday,0
WV113EN,"345, LICHFIELD ROAD, ","345, Lichfield Road, ",1.0,135000,S,N,F,D,B,68,85,Normal,3.0,3.0,,66.0,NODATA!,2020,January,Friday,0,2019,November,Wednesday,0
WV95LJ,"8, LESSCROFT CLOSE, ","8, Lesscroft Close, ",1.0,190000,D,N,F,E,C,52,78,Normal,5.0,5.0,,91.0,NODATA!,2020,January,Wednesday,0,2014,November,Tuesday,0
WV39JP,"6, NEVIS COURT, ","6, Nevis Court, ",1.0,145950,T,N,F,E,C,49,72,Normal,4.0,4.0,,99.48,NODATA!,2020,January,Tuesday,0,2011,June,Wednesday,0
WV39AN,"15, BROUGHTON ROAD, ","15, Broughton Road, ",1.0,172000,S,N,F,D,B,63,85,Normal,5.0,5.0,,77.0,NODATA!,2020,February,Friday,0,2013,June,Thursday,0
WV39AN,"9, BROUGHTON ROAD, ","9, Broughton Road, ",1.0,163500,T,N,F,C,C,70,75,Normal,4.0,4.0,,70.3,NO DATA!,2020,June,Monday,0,2010,May,Monday,0
WV45UN,"12A, WESTBOURNE ROAD, ","12a, Westbourne Road, ",1.0,90000,T,N,F,D,B,59,85,Normal,5.0,5.0,,78.0,NODATA!,2020,January,Friday,0,2019,February,Thursday,0
WV113TY,"32, PRESTWOOD AVENUE, ","32, Prestwood Avenue, ",1.0,120000,S,N,F,D,C,56,79,Normal,5.0,5.0,,71.0,NODATA!,2020,August,Monday,0,2020,February,Tuesday,0
WV14TD,"36, FLAT 6, PARK DALE EAST, ","Flat 6, 36 Park Dale East, ",0.94,68500,F,N,L,E,C,52,75,Normal,3.0,3.0,3.0,56.26,2nd,2020,March,Monday,0,2010,February,Thursday,0
WV22NU,"120, WARD STREET, ","120, Ward Street, ",1.0,236000,D,N,F,B,A,84,94,NO DATA!,,,,99.0,NO DATA!,2020,March,Monday,0,2018,August,Wednesday,0
WV106DB,"112, RANGER DRIVE, ","112, Ranger Drive, ",1.0,250000,D,N,F,B,A,83,94,NO DATA!,,,,105.0,NO DATA!,2020,May,Friday,0,2016,December,Friday,0
WV44PR,"74, WARSTONES DRIVE, ","74, Warstones Drive, ",1.0,60000,S,N,F,D,D,63,65,Normal,5.0,4.0,,90.72,NODATA!,2020,February,Friday,0,2012,February,Monday,0
WV112HF,"5, LEVESON ROAD, ","5, Leveson Road, ",1.0,155000,S,N,F,D,C,65,80,Normal,6.0,6.0,,96.0,NODATA!,2020,April,Friday,0,2020,January,Friday,0
WV108DZ,"12, BENTLEY ROAD, ","12, Bentley Road, ",1.0,152000,S,N,F,C,B,69,82,Normal,4.0,3.0,,84.0,NODATA!,2020,June,Friday,0,2020,January,Tuesday,0
WV22JP,"UNIT 1, ETTINGSHALL ROAD, ","Kaloma, Ettingshall Road, ",0.76,75000,O,N,F,E,C,54,78,Normal,5.0,5.0,,118.0,NODATA!,2020,June,Friday,0,2013,June,Tuesday,0
WV22JP,"UNIT 2, ETTINGSHALL ROAD, ","Kaloma, Ettingshall Road, ",0.76,75000,O,N,F,E,C,54,78,Normal,5.0,5.0,,118.0,NODATA!,2020,July,Monday,0,2013,June,Tuesday,0
WV44BJ,"143, WINDSOR AVENUE, ","143, Windsor Avenue, ",1.0,156000,S,N,F,D,B,62,84,Normal,5.0,5.0,,108.0,NODATA!,2020,January,Friday,0,2020,February,Thursday,0
WV44BJ,"143, WINDSOR AVENUE, ","143, Windsor Avenue, ",1.0,197000,S,N,F,D,B,62,84,Normal,5.0,5.0,,108.0,NODATA!,2020,April,Tuesday,0,2020,February,Thursday,0
WV108BX,"186, OLD FALLINGS LANE, ","186, Old Fallings Lane, ",1.0,160000,S,N,F,D,D,58,59,Normal,5.0,5.0,,76.96,NODATA!,2020,February,Friday,0,2011,November,Wednesday,0
WV108BX,"124, OLD FALLINGS LANE, ","124, Old Fallings Lane, ",1.0,125000,S,N,F,C,C,69,75,Normal,4.0,4.0,,90.5,NO DATA!,2020,April,Wednesday,0,2010,September,Friday,0
WV108BX,"130, OLD FALLINGS LANE, ","130, Old Fallings Lane, ",1.0,95000,S,N,F,D,B,60,86,Normal,5.0,5.0,,81.0,NODATA!,2020,July,Tuesday,0,2020,June,Wednesday,0
WV68RR,"3, MANCROFT GARDENS, ","3, Mancroft Gardens, ",1.0,275000,S,N,F,D,B,65,82,Normal,4.0,4.0,,71.0,NODATA!,2020,January,Thursday,0,2018,July,Monday,0
WV12HU,"165, WILLENHALL ROAD, ","165, Willenhall Road, ",1.0,75000,T,N,F,E,D,43,62,Normal,4.0,4.0,,86.68,NO DATA!,2020,February,Friday,0,2010,June,Tuesday,0
WV140TX,"81, GREENWAY ROAD, ","81, Greenway Road, ",1.0,103500,F,N,L,B,B,82,82,NO DATA!,,,,71.0,top floor,2020,January,Friday,0,2015,October,Monday,0
WV45AH,"3, PARK DRIVE, ","3, Park Drive, ",1.0,305000,D,N,F,D,B,61,85,Normal,5.0,5.0,,128.0,NODATA!,2020,March,Monday,0,2018,November,Friday,0
WV148GZ,"25, HARLYN CLOSE, ","25, Harlyn Close, ",1.0,115000,T,N,F,C,A,70,93,Normal,3.0,3.0,,58.0,NODATA!,2020,June,Friday,0,2014,March,Wednesday,0
WV12LQ,"4, COVENTRY STREET, ","4, Coventry Street, ",1.0,131000,T,N,F,B,A,84,97,NO DATA!,,,,63.0,NO DATA!,2020,March,Friday,0,2015,December,Wednesday,0
WV147AU,"55, MARBURY DRIVE, ","55, Marbury Drive, ",1.0,187500,S,N,F,D,C,60,79,Normal,4.0,4.0,,99.0,NODATA!,2020,January,Friday,0,2014,December,Saturday,0
WV24NB,"113, LOWER VILLIERS STREET, ","113, Lower Villiers Street, ",1.0,245000,S,N,F,D,C,68,79,Normal,9.0,9.0,,147.0,NODATA!,2020,January,Friday,0,2018,October,Monday,0
WV60HF,"27, HORDERN ROAD, ","27, Hordern Road, ",1.0,108000,S,N,F,D,B,61,85,Normal,5.0,5.0,,71.0,NODATA!,2020,January,Wednesday,0,2020,January,Wednesday,0
WV108JX,"481, BUSHBURY LANE, ","481, Bushbury Lane, ",1.0,125000,S,N,F,D,B,59,81,Normal,4.0,4.0,,81.0,NODATA!,2020,January,Friday,0,2019,August,Thursday,0
WV60PP,"190, LEICESTER STREET, ","190, Leicester Street, ",1.0,95000,T,N,F,E,C,54,76,Normal,6.0,5.0,,93.0,NODATA!,2020,January,Tuesday,0,2014,June,Friday,0
WV22PJ,"8, FILTON PLACE, ","8, Filton Place, ",1.0,134500,T,N,F,B,A,82,97,NO DATA!,,,,50.0,NO DATA!,2020,January,Friday,0,2018,November,Thursday,0
WV100BS,"153, POWELL STREET, ","153, Powell Street, ",1.0,85500,T,N,F,D,B,63,87,Normal,4.0,4.0,,77.0,NODATA!,2020,June,Friday,0,2014,June,Thursday,0
WV68XA,"13, CORNWALL ROAD, ","13, Cornwall Road, ",1.0,97000,T,N,F,E,B,49,82,Normal,5.0,5.0,,76.0,NODATA!,2020,July,Thursday,0,2018,April,Monday,0
WV46QT,"106, GROSVENOR ROAD, ","106, Grosvenor Road, Ettingshall Park, ",0.91,176500,T,N,L,E,C,52,76,Normal,5.0,5.0,,76.0,NODATA!,2020,February,Wednesday,0,2019,September,Thursday,0
WV148RT,"2, CHATWIN PLACE, ","2, Chatwin Place, ",1.0,133000,T,N,F,D,B,60,91,Normal,5.0,5.0,,68.0,NODATA!,2020,March,Monday,0,2019,August,Friday,0
WV95NB,"9, RYHOPE WALK, ","9, Ryhope Walk, ",1.0,66500,F,N,L,C,C,72,75,Normal,3.0,3.0,,65.0,Ground,2020,March,Wednesday,0,2019,November,Tuesday,0
WV39EH,"11, PICKWICK GARDENS, ","11, Pickwick Gardens, ",1.0,527000,D,N,F,B,A,84,92,NO DATA!,,,,164.0,NO DATA!,2020,May,Friday,0,2014,November,Wednesday,0
WV109LS,"14, WELBECK AVENUE, ","14, Welbeck Avenue, ",1.0,100000,T,N,F,D,B,60,82,Normal,5.0,5.0,,88.0,NODATA!,2020,April,Friday,0,2019,July,Tuesday,0
WV109LS,"7, WELBECK AVENUE, ","7, Welbeck Avenue, ",1.0,139000,S,N,F,D,B,67,86,Normal,5.0,5.0,,116.0,NODATA!,2020,July,Monday,0,2020,May,Thursday,0
WV22RR,"4, KIRTON PLACE, ","4, Kirton Place, ",1.0,162750,S,N,F,B,B,81,81,NO DATA!,,,,84.0,NO DATA!,2020,February,Friday,0,2014,March,Friday,0
WV39NN,"73, CRANMORE ROAD, ","73, Cranmore Road, ",1.0,200000,S,N,F,C,B,76,83,Normal,7.0,7.0,,184.0,NODATA!,2020,February,Wednesday,0,2019,September,Sunday,0
WV39NN,"63, CRANMORE ROAD, ","63, Cranmore Road, ",1.0,138000,S,N,F,E,B,47,87,Normal,5.0,4.0,,77.0,NODATA!,2020,January,Friday,0,2019,April,Monday,0
WV12DH,"44A, PLASCOM ROAD, ","42, Plascom Road, ",0.85,67000,F,N,L,E,C,41,72,Normal,5.0,5.0,,85.0,NODATA!,2020,June,Monday,0,2014,April,Tuesday,0
WV146QD,"16, CLEMENT ROAD, ","16, Clement Road, ",1.0,150000,T,N,F,E,C,49,80,Normal,6.0,6.0,,108.0,NODATA!,2020,February,Friday,0,2015,March,Friday,0
TS36LP,"36, CONYERS WAY, ","51 Conyers Way, Trinity Gardens, ",0.75,49000,T,N,F,B,B,83,84,NO DATA!,,,,70.4,NO DATA!,2020,January,Friday,0,2010,May,Friday,0
WV146RT,"19, NELSON AVENUE, ","19, Nelson Avenue, ",1.0,80000,S,N,F,E,B,42,82,Normal,5.0,5.0,,77.0,NODATA!,2020,July,Friday,0,2014,January,Wednesday,0
WV68HB,"MILESTONE COURT, FLAT 49, LIME TREE AVENUE, ","Flat 49 Milestone Court, Lime Tree Avenue, ",0.84,137500,F,N,L,C,C,71,76,Normal,3.0,3.0,,87.0,1st,2020,February,Wednesday,0,2019,October,Wednesday,0
WV68HB,"GROSVENOR COURT, FLAT 17, LIME TREE AVENUE, ","Flat 17 Grosvenor Court, Lime Tree Avenue, ",0.84,150000,F,N,L,F,E,30,40,Normal,3.0,3.0,3.0,73.6,2nd,2020,January,Friday,0,2010,April,Monday,0
WV113DB,"25, MOATHOUSE LANE EAST, ","25, Moathouse Lane East, Wednesfield, ",0.93,125000,T,N,F,D,B,67,85,Normal,4.0,4.0,,72.0,NODATA!,2020,January,Friday,0,2019,October,Wednesday,0
WV111AA,"124, BLACKHALVE LANE, ","124, Blackhalve Lane, ",1.0,151000,S,N,F,C,B,70,87,Normal,3.0,3.0,,66.0,NODATA!,2020,July,Friday,0,2012,April,Saturday,0
WV68UA,"15, KEEPERS LANE, ","15, Keepers Lane, ",1.0,1100000,D,N,F,C,B,75,81,Normal,8.0,8.0,,220.0,NODATA!,2020,June,Monday,0,2017,March,Thursday,0
WV68LL,"11, ORMES LANE, ","11, Ormes Lane, ",1.0,375000,D,N,F,E,B,50,81,Normal,7.0,7.0,,165.0,NODATA!,2020,August,Tuesday,0,2019,May,Tuesday,0
WV38DX,"50, BHYLLS CRESCENT, ","50, Bhylls Crescent, ",1.0,249500,S,N,F,D,B,66,86,Normal,5.0,5.0,,95.0,NODATA!,2020,February,Tuesday,0,2019,October,Thursday,0
WV112QN,"112, PEACOCK AVENUE, ","112, Peacock Avenue, ",1.0,132000,S,N,F,D,B,66,87,Normal,3.0,3.0,,67.0,NODATA!,2020,January,Friday,0,2014,June,Monday,0
WV146JY,"143, BUNKERS HILL LANE, ","143, Bunkers Hill Lane, ",1.0,262000,D,N,F,D,C,66,79,Normal,6.0,6.0,,114.0,NODATA!,2020,February,Friday,0,2019,June,Friday,0
WV39QS,"8, HARTLEY STREET, ","8, Hartley Street, ",1.0,147000,T,N,F,E,C,40,73,Normal,7.0,7.0,,135.0,NODATA!,2020,April,Monday,0,2013,April,Thursday,0
WV106EN,"34, SANDON ROAD, ","34, Sandon Road, ",1.0,170000,S,N,F,D,B,64,85,Normal,4.0,4.0,,88.0,NODATA!,2020,May,Friday,0,2020,January,Thursday,0
WV37EW,"112, CHURCH ROAD, ","114, Church Road, Bradmore, ",0.88,74000,S,N,F,D,C,57,78,Normal,5.0,5.0,,160.0,NODATA!,2020,February,Monday,0,2012,July,Thursday,0
WV68UG,"31, YEW TREE LANE, ","31, Yew Tree Lane, ",1.0,279950,D,N,F,D,B,62,81,Normal,4.0,4.0,,81.0,NODATA!,2020,July,Friday,0,2020,May,Tuesday,0
WV133LH,"747, WILLENHALL ROAD, ","747, Willenhall Road, ",1.0,64995,F,N,L,C,C,77,77,Normal,3.0,3.0,,61.0,2nd,2020,January,Friday,0,2013,January,Tuesday,0
WV69QQ,"164, CODSALL ROAD, ","164, Codsall Road, ",1.0,415000,D,N,F,E,D,52,67,Normal,7.0,7.0,,199.0,NODATA!,2020,January,Friday,0,2013,October,Thursday,0
WV38JX,"29, CASTLECROFT LANE, ","29, Castlecroft Lane, ",1.0,237500,S,N,F,F,D,37,68,Normal,6.0,6.0,,119.0,NODATA!,2020,February,Friday,0,2019,September,Thursday,0
WV95NU,"34, EMSWORTH CRESCENT, ","34, Emsworth Crescent, ",1.0,156000,S,N,F,C,B,70,90,Normal,4.0,4.0,,70.0,NODATA!,2020,June,Friday,0,2019,October,Tuesday,0
WV69PW,"64, TYNINGHAME AVENUE, ","64, Tyninghame Avenue, ",1.0,385000,D,N,F,D,B,67,82,Normal,7.0,7.0,,138.0,NODATA!,2020,March,Friday,0,2014,November,Monday,0
WV68JU,"3, WOODEND PLACE, ","3, Woodend Place, ",1.0,179950,T,N,F,D,B,66,83,Normal,5.0,5.0,,111.0,NODATA!,2020,January,Friday,0,2019,October,Thursday,0
WV147PA,"39, ASHLEY STREET, ","39, Ashley Street, ",1.0,65000,T,N,F,E,B,51,81,Normal,5.0,5.0,,79.0,NODATA!,2020,January,Friday,0,2019,August,Tuesday,0
WV45DA,"3, HIMLEY CRESCENT, ","3, Himley Crescent, ",1.0,327500,D,N,F,E,C,42,69,Normal,6.0,6.0,,123.2,NO DATA!,2020,February,Friday,0,2010,May,Friday,0
WV44LA,"251, WARSTONES ROAD, ","251, Warstones Road, Penn, ",0.96,188000,S,N,F,E,C,44,79,Normal,5.0,5.0,,104.0,NODATA!,2020,February,Friday,0,2013,August,Friday,0
WV111YD,"272, WOOD END ROAD, ","252, Wood End Road, ",0.97,275000,O,N,F,D,C,56,77,Normal,6.0,6.0,,100.0,1st,2020,March,Tuesday,0,2014,April,Monday,0
WV111YD,"426, WOOD END ROAD, ","426, Wood End Road, ",1.0,220000,S,N,F,E,C,54,73,Normal,6.0,6.0,,133.0,NODATA!,2020,January,Monday,0,2019,September,Monday,0
WV111YD,"398, WOOD END ROAD, ","398, Wood End Road, ",1.0,325000,D,N,F,D,B,66,81,Normal,6.0,6.0,,113.0,NODATA!,2020,June,Friday,0,2020,March,Monday,0
WV113AL,"139, SPRINGHILL ROAD, ","139, Springhill Road, ",1.0,216500,T,N,L,D,B,67,83,Normal,6.0,6.0,,106.0,NODATA!,2020,January,Monday,0,2019,October,Tuesday,0
WV113AL,"222, SPRINGHILL ROAD, ","222, Springhill Road, ",1.0,180000,D,N,F,D,B,64,85,More Than Typical,4.0,4.0,,61.0,NODATA!,2020,May,Wednesday,0,2019,February,Friday,0
WV68SL,"62A, WOODTHORNE ROAD SOUTH, ","62a, Woodthorne Road South, ",1.0,385000,D,N,F,D,B,66,82,Normal,5.0,5.0,,104.0,NODATA!,2020,March,Thursday,0,2019,November,Tuesday,0
WV111UB,"9, BOLTON ROAD, ","9, Bolton Road, ",1.0,146000,S,N,F,D,D,65,67,Normal,4.0,4.0,,88.16,NO DATA!,2020,January,Friday,0,2009,April,Friday,0
WV23DW,"71, BYRNE ROAD, ","71, Byrne Road, ",1.0,71500,T,N,F,G,B,12,87,Normal,3.0,0.0,,71.0,NODATA!,2020,July,Monday,0,2020,February,Saturday,0
WV46NE,"116, MOUNT ROAD, ","116, Mount Road, Lanesfield, ",0.92,140000,S,N,F,D,B,62,84,Normal,5.0,4.0,,61.0,NODATA!,2020,February,Friday,0,2018,January,Wednesday,0
WV100LZ,"115, BUSHBURY ROAD, ","115, Bushbury Road, ",1.0,124000,S,N,F,D,B,60,85,Normal,5.0,5.0,,74.0,NODATA!,2020,January,Thursday,0,2019,July,Tuesday,0
WV100LZ,"67, BUSHBURY ROAD, ","67, Bushbury Road, ",1.0,120000,D,N,F,E,E,43,46,Normal,4.0,4.0,,70.73,NODATA!,2020,May,Tuesday,0,2012,January,Friday,0
WV100LZ,"93, BUSHBURY ROAD, ","93, Bushbury Road, ",1.0,915000,S,N,F,D,B,67,81,Normal,3.0,3.0,,53.0,Ground,2020,June,Tuesday,0,2018,November,Friday,0
